"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","You are being invited to partcipate in a research study titled ""Transportation Preferences in Belgium""  This study is being conducted by Universite Libre de Bruxelles (ULB) explicity for scientific purposes.   The purpose of this study is to discover the preferences of Belgian Population in the transportation sector.   The EU data protection law called GDPR regulates how personal data is processed, under that law, I must have your explicit consent, before continuing with this survey.          ","Are you using the bus ?","How often do you take the bus ?","Please answer the following questions  [How much do you care about the type of fuel of the bus that you use or could use ? (diesel, electric, hybrid electric ,hydrogen)]","Please answer the following questions  [How much do you care about the ticket cost of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the schedule frequency of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the source of funding of the bus that you are using ? (Regional, Federal, European)]","Rate your level of agreement for each of the following statements  [I buy seasonal products]","Rate your level of agreement for each of the following statements  [I buy locally produced foods]","Rate your level of agreement for each of the following statements  [I eat a vegetarian meal]","Rate your level of agreement for each of the following statements  [I use the public transportation ]","Rate your level of agreement for each of the following statements  [I cycle instead of drive]","Rate your level of agreement for each of the following statements  [I buy food closer to its expiration date to help supermarkets avoid waste]","Rate your level of agreement for each of the following statements  [I turn off the lights when leaving a place]","Rate your level of agreement for each of the following statements  [I collect and recycle used paper]","Rate your level of agreement for each of the following statements  [I collect and recycle food waste]","Rate your level of agreement for each of the following statements  [I collect and recycle packages ]","Rate your level of agreement for each of the following statements  [I collect and recycle empty glass bottles]","Rate your level of agreement for each of the following statements  [I turn off the water while brushing my teeth]","Rate your level of agreement for each of the following statements  [I turn off the water while shaving]","Rate your level of agreement for each of the following statements  [I try to consume less in general]","Rate your level of agreement for each of the following statements  [I lower the thermostat during the night]","Rate your level of agreement for each of the following statements  [I unplug unused electronics]","Rate your level of agreement for each of the following statements  [It is important to me that the products I use do not harm the environment ]","Rate your level of agreement for each of the following statements  [I consider the potential environmental impact of my actions when making many of my decisions]","Rate your level of agreement for each of the following statements  [My purchase habits are affected by my concern for our environment ]","Rate your level of agreement for each of the following statements  [I am concerned about wasting the resources of our planet]","Rate your level of agreement for each of the following statements  [I would describe myself as environmentally responsible]","Rate your level of agreement for each of the following statements  [I am willing to be inconvenienced in order to take actions that are more environmentally friendly ]","Do you know the difference between renewable and non-renewable energy?","Which of the following technologies are considered as renewable from your experience? [Solar energy]","Which of the following technologies are considered as renewable from your experience? [Fossil Fuels ]","Which of the following technologies are considered as renewable from your experience? [Natural Gas]","Which of the following technologies are considered as renewable from your experience? [Wind Energy]","Which of the following technologies are considered as renewable from your experience? [Hydrogen]","Which of the following technologies are considered as renewable from your experience? [Uranium]","Which of the following technologies are considered as renewable from your experience? [Hydropower]","Which of the following technologies are considered as renewable from your experience? [Geothermal Energy ]","Which of the following technologies are considered as renewable from your experience? [Coal]","Which of the following technologies are considered as renewable from your experience? [Crude Oil]","Are you aware of the Paris Agreement ?","Are you aware of the European Green Deal ?","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Gasoline Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Diesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Liquefied Petroleum Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Ethanol Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Compressed Natural Gas Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Biodiesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Electric Batteries Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hybrid Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hydrogen Vehicles]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in Belgium]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in European Union]","To what extent do you agree with the following statements ? [I am following the news related to transportation sector ]","To what extent do you agree with the following statements ? [I am usually updated of the existing and available technologies in the energy sector ]","To what extent do you agree with the following statements ? [I usually inform my friends and family for any updates related with energy transition and climate change]","To what extent do you agree with the following statements ? [I can easily understand the technical aspects of a new technology]","To what extent do you agree with the following statements ? [My friends think that climate change is real]","To what extent do you agree with the following statements ? [My family would definitely support me towards an environmental friendly behaviour]","To what extent do you agree with the following statements ? [My social media followers and friends believe that we should protect our planet]","To what extent do you agree with the following statements ? [My colleagues have environmental awareness  ]","To what extent do you agree with the following statements ? [In my community, people recycling very often]","To what extent do you agree with the following statements ? [In my community, people use public transportation more often than cars]","To what extent do you agree with the following statements ? [Based on your experience, humans are responsible for climate change]","In which region of Belgium do you currently live ?","What is your age?","What gender do you identify with?","What is the highest degree or level of education you have completed?","What is your monthly household net income?","What type of community do you live in?","Total time","Group time: Disclaimer ","Question time: G01Q93","Group time: Attributes","Question time: G02Q16","Question time: G02Q17","Question time: G02Q22","Group time: Pro-existing environmental friendly behaviour","Question time: G10Q98","Group time: Green Scale","Question time: G11Q99","Group time: Technical Awareness ","Question time: G12Q100","Question time: G05Q19","Question time: G12Q101","Question time: G12Q102","Question time: G12Q103","Question time: G12Q104","Group time: Subjective Norms","Question time: G13Q105","Group time: Demographical Questions","Question time: country","Question time: DQ0001","Question time: DQ0002","Question time: DQ0003","Question time: DQ0004","Question time: residence"
"524","2022-01-19 10:53:22","19","fr","533352803","2022-01-19 10:43:07","2022-01-19 10:53:22","I do consent to continue with the survey","Yes","Every Day","I do care","I do care","I do care","I don't care at all","Sometimes","Sometimes","Sometimes","Often","Never","Never","Always","Never","Always","Always","Always","Always","Non Applicable","Always","Always","Never","Agree","Agree","Neutral","Strongly Agree","Neutral","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Agree","Agree","Neutral","Neutral","Neutral","Neutral","Strongly Disagree","Wallonia","18-24","Female","High School","Prefer not to say","Rural area","624.92","","10.46","","5.27","9.07","60.61","","106.71","","106.98","","5.82","26.9","5.36","4.38","27.51","40.81","","129.5","","42.64","6.65","7.35","6.88","10.53","11.49"
"526","2022-01-19 11:22:04","19","fr","512746809","2022-01-19 11:14:44","2022-01-19 11:22:04","I do consent to continue with the survey","No","Never","I don't know","I don't know","I don't know","I don't know","Often","Often","Always","Sometimes","Never","Never","Always","Sometimes","Never","Sometimes","Always","Always","Non Applicable","","Always","Often","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Somewhat Disagree","Neutral","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Wallonia","54-65","Female","Bachelor Degree","More than 4,000€","Rural area","448.19","","75.58","","8.95","8.08","23","","90.49","","37.81","","10.55","20.91","10.23","6.36","27.75","35.3","","43.73","","6.16","5.16","4.6","6.19","20.42","6.92"
"529","2022-01-19 12:34:43","19","fr","1715299520","2022-01-19 12:28:31","2022-01-19 12:34:43","I do consent to continue with the survey","Yes","2-3 times a week","I don't care","Neutral","I do care a lot","I don't care","Sometimes","Often","Always","Always","Non Applicable","Never","Always","Always","Always","Always","Always","Always","Non Applicable","Sometimes","Always","Always","Neutral","Neutral","Neutral","Neutral","Strongly Disagree","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Neutral","Neutral","Neutral","Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Brussels Capital","18-24","Female","Bachelor Degree","Less than 1499€","Large City","382.33","","9.37","","4.26","12.85","37.71","","71.36","","32.71","","6.68","56.83","5.9","4.98","19.83","32.66","","30.91","","9.32","5.07","3.68","14.28","12.87","11.06"
"532","2022-01-19 13:00:15","19","fr","1260200412","2022-01-19 12:52:14","2022-01-19 13:00:15","I do consent to continue with the survey","No","Never","Neutral","I do care a lot","I do care a lot","I don't care at all","Often","Often","Always","Never","Never","Never","Always","Always","Always","Always","Often","Always","Never","Often","Never","Often","Somewhat Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Not sure","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Disagree","Strongly Agree","Wallonia","18-24","Female","Master Degree","Prefer not to say","Large City","306.77","","11.61","","4.63","10.19","37.53","","60.27","","29.73","","6.41","23.76","5.36","4.23","14.82","27.7","","29.55","","4.81","3.99","2.99","9.04","10.04","10.11"
"533","2022-01-19 13:24:52","19","fr","1584022060","2022-01-19 13:18:50","2022-01-19 13:24:52","I do consent to continue with the survey","No","Never","Neutral","I do care","I do care a lot","I don't care","Often","Sometimes","Always","Often","Never","Sometimes","Often","Always","Often","Always","Always","Always","Non Applicable","Always","Always","Often","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Neutral","Somewhat Disagree","Somewhat Disagree","Neutral","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Strongly Agree","Strongly Agree","Somewhat Disagree","Strongly Agree","Wallonia","18-24","Female","Bachelor Degree","3,000€ - 3,999€","Rural area","369.55","","28.11","","4.9","8.47","43.28","","70.73","","36.93","","6.05","16.48","5","6.53","26.87","44.64","","33.45","","6.03","4.13","2.94","4.61","11.28","9.12"
"538","2022-01-19 13:55:03","19","fr","334485668","2022-01-19 13:47:32","2022-01-19 13:55:03","I do consent to continue with the survey","No","Less than once a month","Neutral","I do care","I do care","I don't care at all","Often","Sometimes","Often","Non Applicable","Often","Sometimes","Always","Always","Non Applicable","Non Applicable","Always","Always","Non Applicable","Often","Always","Sometimes","Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Not sure","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Neutral","Somewhat Agree","Neutral","Neutral","Neutral","Strongly Disagree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Strongly Agree","Flanders","54-65","Female","Master Degree","1,500€ - 1,999€","Small City or Town","462.12","","11.47","","5.76","8.78","31.65","","124.84","","51.48","","7.47","18.57","6.02","4.74","24.71","46.61","","62.34","","5.64","5.66","6.86","25.58","8.35","5.59"
"539","2022-01-19 14:01:21","19","en","33593663","2022-01-19 13:58:38","2022-01-19 14:01:21","I do consent to continue with the survey","Yes","Monthly","I do care","I do care a lot","I do care a lot","I do care","Often","Often","Always","Often","Always","Often","Often","Always","Often","Often","Always","Always","Always","Sometimes","Always","Often","Agree","Agree","Agree","Agree","Agree","Agree","Yes","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Neutral","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Agree","Agree","Agree","Somewhat Agree","Agree","Agree","Agree","Brussels Capital","18-24","Female","High School","Less than 1499€","Small City or Town","171.68","","3.45","","3.55","3.71","16.06","","40.57","","11.93","","4.03","9.43","3.39","2.89","9.7","16.02","","23.42","","4.57","3.15","2.48","4.33","3.15","5.85"
"540","2022-01-19 14:21:18","19","fr","363869966","2022-01-19 14:13:40","2022-01-19 14:21:18","I do consent to continue with the survey","Yes","Monthly","Neutral","I do care a lot","I do care a lot","I don't know","Sometimes","Never","Never","Often","Non Applicable","Sometimes","Often","Non Applicable","Sometimes","Non Applicable","Non Applicable","Always","Non Applicable","Sometimes","Always","Sometimes","Somewhat Agree","Neutral","Somewhat Disagree","Somewhat Agree","Strongly Disagree","Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Neutral","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Somewhat Agree","Neutral","Strongly Agree","Wallonia","18-24","Female","Master Degree","Prefer not to say","Small City or Town","467.16","","6.34","","2.62","7.09","25.27","","139.74","","55.08","","5.41","17.58","4.34","4.83","14.84","111.13","","31.63","","6.86","6.64","3.26","11.03","6.57","6.9"
"542","2022-01-19 14:57:44","19","fr","80774196","2022-01-19 14:51:01","2022-01-19 14:57:44","I do consent to continue with the survey","No","Less than once a month","I don't care","I do care","I do care","I don't care at all","Often","Sometimes","Never","Often","Non Applicable","Sometimes","Always","Never","Sometimes","Never","Non Applicable","Always","Always","Often","Always","Sometimes","Agree","Somewhat Agree","Neutral","Strongly Agree","Neutral","Agree","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Neutral","Somewhat Agree","Disagree","Strongly Agree","Wallonia","18-24","Male","Bachelor Degree","2,500€ - 2,999€","Small City or Town","408.74","","12.27","","8.22","7.05","36.56","","80.48","","38.05","","6.6","37.94","6.6","3.98","17.63","42.45","","46.87","","5.14","3.26","4.2","29.84","13.13","8.47"
"544","2022-01-19 15:32:17","19","en","586603219","2022-01-19 15:27:08","2022-01-19 15:32:17","I do consent to continue with the survey","Yes","2-3 times a week","Neutral","I do care","I do care a lot","I don't care","Always","Often","Always","Often","Never","Sometimes","Always","Often","Always","Always","Always","Always","Non Applicable","Always","Always","Often","Strongly Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Strongly Agree","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Strongly Agree","Flanders","35-44","Female","Doctorate","2,500€ - 2,999€","Large City","316.96","","5.92","","5.19","4.44","28.78","","75.95","","38.45","","6.6","45.39","4.48","4.4","13.47","24.79","","27.17","","5.48","5.47","3.22","4.06","7.22","6.48"
"545","2022-01-19 15:54:10","19","fr","1531540958","2022-01-19 15:49:54","2022-01-19 15:54:10","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care","I do care a lot","Neutral","Often","Sometimes","Often","Often","Never","Never","Always","Often","Sometimes","Always","Always","Always","Non Applicable","Often","Always","Sometimes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Agree","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Disagree","Strongly Agree","Brussels Capital","18-24","Female","Bachelor Degree","More than 4,000€","Large City","265.5","","11.07","","4.53","7.17","18.6","","61.34","","24.12","","5.93","31.18","3.73","3.83","14.41","23.34","","22.81","","4.69","3.87","3.35","7.4","6.46","7.67"
"546","2022-01-19 16:18:54","19","fr","722326769","2022-01-19 16:11:24","2022-01-19 16:18:54","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care a lot","I do care","I don't care at all","Often","Often","Always","Sometimes","Always","Sometimes","Sometimes","Always","Sometimes","Always","Always","Always","Always","Always","Never","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Neutral","Somewhat Disagree","Somewhat Disagree","Strongly Disagree","Wallonia","25-34","Male","Bachelor Degree","1,500€ - 1,999€","Small City or Town","458.9","","12.93","","4.67","12.81","50.88","","101.52","","49.03","","7.42","39.15","5.13","6.41","25.86","40.63","","53.95","","4.64","6.09","3.77","7.46","10.11","16.44"
"550","2022-01-19 17:59:24","19","fr","1183017577","2022-01-19 17:54:45","2022-01-19 17:59:24","I do consent to continue with the survey","Yes","Less than once a month","I don't care","I do care","I do care a lot","Neutral","Always","Sometimes","Always","Always","Never","Sometimes","Always","Always","Always","Always","Always","Always","Always","Often","Often","Sometimes","Neutral","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Neutral","Agree","Not sure","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Strongly Disagree","Strongly Disagree","Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Strongly Agree","Wallonia","18-24","Female","High School","2,000€ - 2,499€","Small City or Town","286.46","","5.96","","4.41","4.75","33.03","","65.08","","35.45","","6.41","13.74","4.77","3.15","15.23","26.7","","32.68","","4.97","3.02","2.62","8.86","7.22","8.41"
"551","2022-01-19 18:08:23","19","fr","1278462151","2022-01-19 18:04:36","2022-01-19 18:08:23","I do consent to continue with the survey","No","Monthly","Neutral","I do care a lot","I do care","I don't care at all","Often","Sometimes","Sometimes","Always","Non Applicable","Sometimes","Always","Always","Always","Always","Always","Sometimes","Never","Sometimes","Often","Never","Somewhat Agree","Disagree","Somewhat Agree","Somewhat Agree","Disagree","Somewhat Disagree","Not sure","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Somewhat Disagree","Strongly Disagree","Strongly Disagree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Agree","Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Agree","Brussels Capital","18-24","Male","Master Degree","Less than 1499€","Suburb near a large city","235.13","","3.48","","6.95","9.34","24.17","","40.68","","25.79","","7.1","13.52","3.35","3.83","11.91","22","","20.81","","8.51","2.82","3.52","4.32","12.96","10.07"
"553","2022-01-19 20:17:21","19","fr","228064674","2022-01-19 20:12:42","2022-01-19 20:17:21","I do consent to continue with the survey","Yes","Less than once a month","I don't care at all","Neutral","I do care a lot","I don't care at all","Often","Sometimes","","Always","Never","Often","Always","Always","Sometimes","Always","Always","Always","Always","Often","Non Applicable","Often","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Disagree","Strongly Disagree","Somewhat Disagree","Disagree","Neutral","Somewhat Agree","Agree","Strongly Disagree","Strongly Agree","Wallonia","18-24","Male","High School","Less than 1499€","Small City or Town","286.58","","6.13","","5","6","25.76","","70.11","","30.75","","6.59","21.2","3.79","4.43","15.2","21.96","","29.41","","4.82","4.62","5.64","9.5","8.32","7.35"
"556","2022-01-19 23:16:11","19","fr","947507292","2022-01-19 23:15:47","2022-01-19 23:16:11","I do not consent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","","","","","24.18","","24.18","","","","","","","","","","","","","","","","","","","","","","","",""
"560","2022-01-20 09:53:27","19","fr","1772069352","2022-01-20 09:34:50","2022-01-20 09:53:27","I do consent to continue with the survey","No","Less than once a month","I don't care","I do care","I do care","I don't care","Often","Often","Always","Often","Never","Sometimes","Always","Always","Always","Always","Always","Always","Non Applicable","Often","Always","Sometimes","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Brussels Capital","25-34","Female","Master Degree","3,000€ - 3,999€","Large City","1123.42","","4.27","","7.36","5.5","30.6","","67.02","","869.38","","6.03","16.36","3.94","3.17","13.83","23.64","","31.27","","4.08","2.8","2.91","6","17.23","8.03"
"561","2022-01-20 10:12:03","19","fr","1997156136","2022-01-20 10:06:22","2022-01-20 10:12:03","I do consent to continue with the survey","No","Never","Neutral","I do care","I do care a lot","I don't care at all","Often","Often","Always","Often","Non Applicable","Sometimes","Always","Always","Always","Always","Always","Always","Non Applicable","Often","Always","Always","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Neutral","Neutral","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","Not sure","Yes","Yes","No","No","No","No","No","Yes","No","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Strongly Agree","Agree","Strongly Agree","Agree","Agree","Agree","Agree","Wallonia","18-24","Female","High School","Prefer not to say","Suburb near a large city","349.25","","9.95","","2.62","4.59","37.55","","65.43","","61.17","","4.35","16.77","4.61","3.77","21.94","30.24","","38.18","","4.32","3.69","3.56","12.72","13.72","10.07"
"562","2022-01-20 12:26:22","19","fr","1384312952","2022-01-20 12:21:06","2022-01-20 12:26:22","I do consent to continue with the survey","No","Less than once a month","I do care","I do care","I do care a lot","I don't care","Often","Often","Sometimes","Often","Often","Never","Always","Often","Always","Often","Always","Always","Always","Often","Never","Sometimes","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Agree","Agree","Strongly Agree","Agree","Neutral","Neutral","Strongly Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Brussels Capital","25-34","Male","Master Degree","More than 4,000€","Large City","321.7","","8.02","","3.96","8.08","29.31","","69.59","","40.94","","6.32","33.95","4.1","5.02","16.75","28.55","","31.19","","6.67","4.8","3.96","6.05","6.49","7.95"
"566","2022-01-20 18:03:24","19","fr","745661521","2022-01-20 17:58:12","2022-01-20 18:03:24","I do consent to continue with the survey","Yes","Every Day","Neutral","I do care","I do care a lot","I don't care","Often","Sometimes","Often","Always","Never","Often","Always","Never","Always","Never","Always","Always","Often","Non Applicable","Often","Sometimes","Neutral","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Somewhat Agree","Not sure","Yes","No","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Somewhat Agree","Neutral","Strongly Agree","Somewhat Disagree","Somewhat Disagree","Disagree","Neutral","Agree","Agree","Agree","Somewhat Agree","Somewhat Disagree","Neutral","Wallonia","18-24","Female","Bachelor Degree","Prefer not to say","Small City or Town","319.63","","8.54","","3.23","3.8","35.96","","73.55","","36.31","","6.19","20.9","5.02","3.85","17.94","34","","29.19","","4.81","3.9","5.73","8.25","8.09","10.37"
"568","2022-01-20 20:29:28","19","fr","941992357","2022-01-20 19:26:48","2022-01-20 20:29:28","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care a lot","I do care","I don't care","Often","Sometimes","Sometimes","Often","Non Applicable","Never","Always","Sometimes","Never","Sometimes","Often","Always","Always","Often","Often","Often","Somewhat Agree","Somewhat Agree","Agree","Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Disagree","Disagree","Disagree","Neutral","Somewhat Agree","Agree","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Somewhat Agree","Strongly Agree","Wallonia","18-24","Male","High School","Prefer not to say","Rural area","3767.91","","9.18","","3.61","5.09","30.39","","131.7","","3432.07","","17.58","19.83","4.69","4.17","13.22","29.15","","35.52","","4.62","3.94","3.27","7.69","7.03","5.16"
"570","2022-01-20 22:44:56","19","fr","2027255393","2022-01-20 22:36:10","2022-01-20 22:44:56","I do consent to continue with the survey","Yes","Monthly","I don't care at all","I do care a lot","I do care a lot","I don't care at all","Often","Sometimes","Never","Often","Never","Never","Often","Often","Never","Never","Sometimes","Often","Non Applicable","Never","Sometimes","Sometimes","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Strongly Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Strongly Disagree","Somewhat Agree","Somewhat Disagree","Strongly Disagree","Strongly Disagree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","Wallonia","25-34","Female","Master Degree","2,000€ - 2,499€","Small City or Town","533.03","","20.2","","5.03","12.81","59.99","","107.14","","99.9","","12.62","40.2","5.76","5.05","14.67","50.85","","53.67","","5.95","6.35","3.7","5.02","8.45","15.67"
